Epoch	train_cost	val_cost	epoch_time	learing_rate
588	0.10632	0.103479	1494.15s	1.5625e-05
589	0.106154	0.103525	1494.07s	1.5625e-05
590	0.106287	0.103608	1494.64s	1.5625e-05
591	0.106088	0.103485	1494.22s	1.5625e-05
592	0.106269	0.103543	1494.92s	1.5625e-05
593	0.106346	0.10352	1495.86s	1.5625e-05
594	0.10621	0.10356	1493.33s	1.5625e-05
595	0.106191	0.103516	1493.72s	1.5625e-05
596	0.106306	0.103494	1490.81s	1.5625e-05
597	0.106241	0.10352	1492.31s	1.5625e-05
598	0.106243	0.103478	1493.18s	1.5625e-05
599	0.106323	0.103525	1492.49s	1.5625e-05
600	0.106154	0.103512	1493.42s	1.5625e-05
601	0.10621	0.103527	1494.31s	1.5625e-05
602	0.106235	0.103588	1492.97s	1.5625e-05
603	0.106189	0.103574	1495.09s	1.5625e-05
604	0.106221	0.103428	1494.85s	1.5625e-05
605	0.106256	0.103501	1492.35s	1.5625e-05
606	0.106253	0.103528	1493.46s	1.5625e-05
607	0.106191	0.103527	1491.5s	1.5625e-05
608	0.106232	0.103463	1489.4s	1.5625e-05
609	0.106282	0.103471	1491.98s	1.5625e-05
610	0.106254	0.103475	1493.36s	1.5625e-05
611	0.106217	0.103454	1491.06s	1.5625e-05
612	0.106254	0.103518	1492.45s	1.5625e-05
613	0.106088	0.103439	1491.51s	7.8125e-06
614	0.106178	0.10339	1493.34s	7.8125e-06
615	0.10611	0.103341	1492.57s	7.8125e-06
616	0.106104	0.103333	1490.07s	7.8125e-06
617	0.106109	0.103356	1491.25s	7.8125e-06
618	0.106143	0.103367	1490.24s	7.8125e-06
619	0.106152	0.103296	1488.38s	7.8125e-06
620	0.106071	0.103341	1491.42s	7.8125e-06
621	0.106037	0.103347	1493.45s	7.8125e-06
622	0.106049	0.103327	1491.7s	7.8125e-06
623	0.106007	0.103329	1492.48s	7.8125e-06
624	0.106013	0.103344	1494.12s	7.8125e-06
625	0.106107	0.103306	1494.12s	7.8125e-06
626	0.106012	0.10331	1492.15s	7.8125e-06
627	0.106058	0.103311	1492.47s	7.8125e-06
628	0.106027	0.103312	1488.93s	7.8125e-06
629	0.106117	0.103319	1491.27s	7.8125e-06
630	0.106015	0.10333	1492.39s	7.8125e-06
631	0.10604	0.103325	1489.84s	7.8125e-06
632	0.106023	0.103318	1493.96s	7.8125e-06
633	0.106062	0.103311	1493.83s	7.8125e-06
634	0.10609	0.103342	1493.15s	7.8125e-06
635	0.106057	0.103306	1502.22s	7.8125e-06
636	0.106029	0.103366	1498.53s	7.8125e-06
637	0.106089	0.103349	1505.9s	7.8125e-06
638	0.106076	0.103369	1510.55s	7.8125e-06
639	0.10599	0.103295	1495.98s	7.8125e-06
640	0.106003	0.103304	1492.15s	7.8125e-06
641	0.106085	0.103328	1491.25s	7.8125e-06
642	0.106044	0.103388	1492.92s	7.8125e-06
643	0.106039	0.103319	1493.66s	7.8125e-06
644	0.106088	0.103293	1494.08s	7.8125e-06
645	0.106124	0.103361	1493.59s	7.8125e-06
646	0.105955	0.103311	1493.86s	7.8125e-06
647	0.106018	0.103296	1492.95s	7.8125e-06
648	0.106086	0.103336	1493.53s	7.8125e-06
649	0.106022	0.103338	1494.82s	7.8125e-06
650	0.106079	0.103298	1492.32s	7.8125e-06
651	0.106082	0.103305	1492.85s	7.8125e-06
652	0.10602	0.10335	1492.09s	7.8125e-06
653	0.106017	0.103305	1493s	7.8125e-06
654	0.106062	0.10331	1493.94s	7.8125e-06
655	0.106031	0.103324	1493.39s	7.8125e-06
656	0.106116	0.103256	1492.42s	7.8125e-06
657	0.106005	0.103294	1494.35s	7.8125e-06
658	0.10606	0.103295	1492.38s	7.8125e-06
659	0.105998	0.103344	1493.49s	7.8125e-06
660	0.106028	0.103277	1492.85s	7.8125e-06
661	0.106046	0.103306	1491.24s	7.8125e-06
662	0.105988	0.103315	1490.09s	7.8125e-06
663	0.106033	0.103321	1491.08s	7.8125e-06
664	0.106011	0.103289	1491.7s	7.8125e-06
665	0.105977	0.103265	1492.04s	7.8125e-06
666	0.106111	0.103273	1493.7s	7.8125e-06
667	0.106016	0.103314	1492.37s	7.8125e-06
668	0.106013	0.103312	1492.44s	7.8125e-06
669	0.106003	0.103273	1492.69s	7.8125e-06
670	0.10603	0.103322	1492.3s	7.8125e-06
671	0.106014	0.103311	1491.29s	7.8125e-06
672	0.106005	0.103295	1490.59s	7.8125e-06
673	0.106033	0.103244	1489.06s	7.8125e-06
674	0.105976	0.103268	1489.36s	7.8125e-06
675	0.106006	0.103287	1492.61s	7.8125e-06
676	0.105977	0.103276	1491.6s	7.8125e-06
677	0.106032	0.103294	1492.94s	7.8125e-06
678	0.105999	0.103298	1490.07s	7.8125e-06
679	0.105949	0.103284	1492.85s	7.8125e-06
680	0.105993	0.103285	1492.1s	7.8125e-06
681	0.105949	0.103243	1492.16s	7.8125e-06
682	0.106028	0.103324	1493s	7.8125e-06
683	0.106069	0.103296	1494.28s	7.8125e-06
684	0.106032	0.103272	1490.48s	7.8125e-06
685	0.106089	0.103275	1491.5s	7.8125e-06
686	0.106018	0.103277	1492.12s	7.8125e-06
687	0.105991	0.103293	1492.43s	7.8125e-06
688	0.105935	0.103254	1492.97s	7.8125e-06
689	0.106054	0.103243	1495.01s	7.8125e-06
690	0.105903	0.103307	1493.26s	7.8125e-06
691	0.105988	0.103308	1494.51s	7.8125e-06
692	0.106055	0.103297	1494.53s	7.8125e-06
693	0.105932	0.103304	1504.68s	7.8125e-06
694	0.105965	0.103301	1492.15s	7.8125e-06
695	0.106013	0.103258	1496.99s	7.8125e-06
696	0.105975	0.10325	1498.67s	7.8125e-06
697	0.105961	0.103316	1521.74s	7.8125e-06
698	0.105966	0.103234	1492.7s	3.90625e-06
699	0.105935	0.103245	1493.51s	3.90625e-06
700	0.105936	0.10323	1491.77s	3.90625e-06
701	0.105851	0.103203	1494.66s	3.90625e-06
702	0.105898	0.103215	1493.17s	3.90625e-06
703	0.105891	0.103217	1493.2s	3.90625e-06
704	0.105839	0.103203	1493.28s	3.90625e-06
705	0.105995	0.103242	1492.89s	3.90625e-06
706	0.105866	0.103212	1490.63s	3.90625e-06
707	0.105856	0.10319	1490.94s	3.90625e-06
708	0.105915	0.103227	1491.95s	3.90625e-06
709	0.105984	0.103194	1491.52s	3.90625e-06
710	0.105847	0.103198	1492.8s	3.90625e-06
711	0.105972	0.10322	1493.89s	3.90625e-06
712	0.105924	0.103217	1492.4s	3.90625e-06
713	0.10588	0.103218	1492.5s	3.90625e-06
714	0.105872	0.103166	1491.21s	3.90625e-06
715	0.105954	0.103212	1493.59s	3.90625e-06
716	0.105857	0.1032	1495.32s	3.90625e-06
717	0.105919	0.103185	1491.94s	3.90625e-06
718	0.105925	0.103188	1490.35s	3.90625e-06
719	0.105959	0.103199	1491.9s	3.90625e-06
720	0.1059	0.103203	1491.38s	3.90625e-06
721	0.105896	0.103219	1492.94s	3.90625e-06
722	0.105912	0.103205	1491.51s	3.90625e-06
723	0.105865	0.103256	1491.77s	3.90625e-06
724	0.105815	0.10318	1752.79s	3.90625e-06
725	0.105838	0.103172	1712.61s	3.90625e-06
726	0.105949	0.103194	1493.86s	3.90625e-06
727	0.10589	0.103199	1492.65s	3.90625e-06
728	0.105835	0.103166	1489.55s	3.90625e-06
729	0.105905	0.103213	1490.72s	3.90625e-06
730	0.105927	0.103223	1493.3s	3.90625e-06
731	0.105852	0.103178	1492.59s	3.90625e-06
732	0.105891	0.103209	1492.55s	3.90625e-06
733	0.105853	0.103168	1493.55s	3.90625e-06
734	0.10592	0.103222	1492.23s	3.90625e-06
735	0.105904	0.103172	1494.03s	3.90625e-06
736	0.105769	0.10319	1494.74s	3.90625e-06
737	0.105901	0.103172	1493.47s	3.90625e-06
738	0.105828	0.103171	1491.74s	3.90625e-06
739	0.10593	0.103181	1492.03s	3.90625e-06
740	0.105915	0.103192	1493.09s	3.90625e-06
741	0.106014	0.103178	1492.76s	3.90625e-06
742	0.105963	0.103191	1492.11s	3.90625e-06
743	0.105856	0.103191	1490.46s	3.90625e-06
744	0.105851	0.103189	1495.5s	3.90625e-06
745	0.105876	0.103167	1492.37s	3.90625e-06
746	0.105948	0.103189	1492.66s	3.90625e-06
747	0.105921	0.10317	1491.1s	3.90625e-06
748	0.10588	0.103158	1707.14s	3.90625e-06
749	0.105854	0.103194	1525.12s	3.90625e-06
750	0.105913	0.103191	1507.14s	3.90625e-06
751	0.105738	0.103164	1490.21s	3.90625e-06
752	0.105879	0.103178	1524.95s	3.90625e-06
753	0.105803	0.10317	1514.14s	3.90625e-06
754	0.105915	0.103188	1500.07s	3.90625e-06
755	0.105871	0.103184	1540.36s	3.90625e-06
756	0.105836	0.103156	1493.66s	3.90625e-06
757	0.105845	0.103167	1493.96s	3.90625e-06
758	0.105898	0.103187	1491.56s	3.90625e-06
759	0.105852	0.1032	1491.87s	3.90625e-06
760	0.105871	0.103173	1492.52s	3.90625e-06
761	0.10584	0.103184	1493.62s	3.90625e-06
762	0.105897	0.103188	1491.55s	3.90625e-06
763	0.105786	0.103161	1490.77s	3.90625e-06
764	0.105853	0.103179	1492.23s	3.90625e-06
765	0.105834	0.103149	1493.14s	3.90625e-06
766	0.105845	0.103201	1492.92s	3.90625e-06
767	0.105894	0.103153	1492.35s	3.90625e-06
768	0.105857	0.103164	1491.7s	3.90625e-06
769	0.105867	0.10318	1492.81s	3.90625e-06
770	0.105929	0.103203	1494s	3.90625e-06
771	0.105858	0.103161	1491.65s	3.90625e-06
772	0.105888	0.103155	1491.1s	3.90625e-06
773	0.105965	0.103177	1491.61s	3.90625e-06
774	0.105817	0.103202	1491.18s	3.90625e-06
775	0.105919	0.103193	1489.87s	3.90625e-06
776	0.105819	0.103175	1491.99s	3.90625e-06
777	0.105845	0.103161	1493.98s	3.90625e-06
778	0.105826	0.103146	1493.14s	3.90625e-06
779	0.105838	0.103175	1493.44s	3.90625e-06
780	0.105828	0.103194	1495.05s	3.90625e-06
781	0.10592	0.10317	1492.88s	3.90625e-06
782	0.105815	0.103187	1492.69s	3.90625e-06
783	0.105856	0.103157	1493.5s	3.90625e-06
784	0.105861	0.103122	1491.33s	1.95313e-06
785	0.105828	0.103184	2176.53s	1.95313e-06
786	0.105744	0.103137	1490.16s	1.95313e-06
787	0.105869	0.103134	1490.4s	1.95313e-06
788	0.105822	0.103146	1492.87s	1.95313e-06
789	0.105804	0.103144	1491.38s	1.95313e-06
790	0.105853	0.103153	1493.32s	1.95313e-06
791	0.10581	0.103157	1493.42s	1.95313e-06
792	0.105843	0.10316	1492.46s	1.95313e-06
793	0.105897	0.103121	1493.07s	1.95313e-06
794	0.105823	0.103146	1492.95s	1.95313e-06
795	0.105866	0.103139	1495.11s	1.95313e-06
796	0.105859	0.103172	1491.66s	1.95313e-06
797	0.105858	0.103134	1493.47s	1.95313e-06
798	0.105746	0.103121	1490.32s	1.95313e-06
799	0.105815	0.103119	1492.94s	1.95313e-06
800	0.1058	0.103144	1492.27s	1.95313e-06
801	0.105829	0.103126	1492.32s	1.95313e-06
802	0.105921	0.103149	1493.71s	1.95313e-06
803	0.105728	0.103136	1494.61s	1.95313e-06
804	0.10582	0.103138	1494.51s	1.95313e-06
805	0.105841	0.103141	1491.96s	1.95313e-06
806	0.105745	0.103143	1677.74s	1.95313e-06
807	0.105712	0.103136	1495.36s	1.95313e-06
808	0.105816	0.103135	1622.93s	1.95313e-06
809	0.105803	0.103131	1557.93s	1.95313e-06
810	0.105863	0.103137	1509.9s	1.95313e-06
811	0.105767	0.103114	1505.48s	1.95313e-06
812	0.105803	0.103151	1502.35s	1.95313e-06
813	0.105827	0.103107	1557.17s	1.95313e-06
814	0.105855	0.103134	1493.01s	1.95313e-06
815	0.105801	0.103127	1492.08s	1.95313e-06
816	0.105831	0.103111	1493.8s	1.95313e-06
817	0.105789	0.103135	1494.7s	1.95313e-06
818	0.105809	0.103126	1494.99s	1.95313e-06
819	0.105785	0.103113	1494.66s	1.95313e-06
820	0.105877	0.103129	1494.11s	1.95313e-06
821	0.105847	0.103123	1491.73s	1.95313e-06
822	0.105835	0.103114	1492.35s	1.95313e-06
823	0.105865	0.10313	1491.03s	1.95313e-06
824	0.105738	0.10311	1491.55s	1.95313e-06
825	0.105877	0.103137	1492.84s	1.95313e-06
826	0.105792	0.103107	1491.57s	1.95313e-06
827	0.105885	0.10312	1493.49s	1.95313e-06
828	0.10576	0.103126	1718.45s	1.95313e-06
829	0.105836	0.103118	2075.16s	1.95313e-06
830	0.105771	0.103106	1494.34s	1.95313e-06
831	0.105772	0.103086	1494.14s	1.95313e-06
832	0.105779	0.103125	1493.01s	1.95313e-06
833	0.105753	0.103114	1491.34s	1.95313e-06
834	0.105749	0.103118	1492.66s	1.95313e-06
835	0.105758	0.103106	1491.7s	1.95313e-06
836	0.105812	0.103119	1490.82s	1.95313e-06
837	0.105805	0.103125	1494.54s	1.95313e-06
838	0.105826	0.103107	1493.67s	1.95313e-06
839	0.105826	0.103117	1491.01s	1.95313e-06
840	0.105772	0.103112	1493.34s	1.95313e-06
841	0.105922	0.103135	1492.53s	1.95313e-06
842	0.105882	0.103135	1492.71s	1.95313e-06
843	0.105738	0.103104	1491.98s	1.95313e-06
844	0.105791	0.103104	1490.57s	1.95313e-06
845	0.105909	0.103112	1493.44s	1.95313e-06
846	0.105708	0.103106	1490.73s	1.95313e-06
847	0.10584	0.103121	1491.97s	1.95313e-06
848	0.105749	0.103126	1490.9s	1.95313e-06
849	0.105747	0.10314	1491.99s	1.95313e-06
850	0.105711	0.10311	1494.01s	1.95313e-06
851	0.105747	0.103102	1493.96s	1.95313e-06
852	0.105697	0.103108	1494.42s	1.95313e-06
853	0.105775	0.103122	1493.49s	1.95313e-06
854	0.105859	0.10312	1492.72s	1.95313e-06
855	0.105849	0.103106	1492.82s	1.95313e-06
856	0.105831	0.103105	1491.84s	1.95313e-06
857	0.105753	0.103129	1489.73s	1.95313e-06
858	0.105871	0.103113	1491.16s	1.95313e-06
859	0.105821	0.103111	1491.39s	1.95313e-06
860	0.105828	0.103117	1493.44s	1.95313e-06
861	0.105797	0.103112	1491.6s	1.95313e-06
862	0.105834	0.103114	1492.16s	1.95313e-06
863	0.105726	0.103125	1493.64s	1.95313e-06
864	0.105703	0.103126	1718.99s	1.95313e-06
865	0.105824	0.103114	1808.25s	1.95313e-06
866	0.105756	0.103112	1493.43s	1.95313e-06
867	0.105837	0.103115	1536.93s	9.76563e-07
868	0.105812	0.103095	1490.97s	9.76563e-07
869	0.105748	0.103107	1595.3s	9.76563e-07
870	0.105795	0.103126	1527.16s	9.76563e-07
871	0.105767	0.103108	1493.01s	9.76563e-07
872	0.105711	0.103113	1492.88s	9.76563e-07
873	0.105826	0.103102	1491.39s	9.76563e-07
874	0.105806	0.103106	1493.28s	9.76563e-07
875	0.105719	0.103113	1492.01s	9.76563e-07
876	0.10577	0.103131	1492.67s	9.76563e-07
877	0.105795	0.103106	1493.33s	9.76563e-07
878	0.105785	0.103121	1493.92s	9.76563e-07
879	0.1058	0.103106	1492.53s	9.76563e-07
880	0.105859	0.103097	1494.11s	9.76563e-07
881	0.105728	0.103114	1490.38s	9.76563e-07
882	0.10575	0.103106	1491.6s	9.76563e-07
883	0.105791	0.10311	1491.93s	9.76563e-07
884	0.105701	0.103108	1491.44s	9.76563e-07
885	0.105728	0.103091	1918.71s	9.76563e-07
886	0.105783	0.10312	1889.43s	9.76563e-07
887	0.105755	0.103115	1494.09s	9.76563e-07
888	0.105797	0.103099	1493.46s	9.76563e-07
889	0.105781	0.103131	1494.37s	9.76563e-07
890	0.10572	0.103103	1588.65s	9.76563e-07
891	0.105844	0.10311	2286.77s	9.76563e-07
892	0.105721	0.1031	2284.5s	9.76563e-07
893	0.105803	0.103089	2280.59s	9.76563e-07
894	0.105717	0.10312	2257.01s	9.76563e-07
895	0.105813	0.103118	1501.79s	9.76563e-07
896	0.105684	0.103101	1492.44s	9.76563e-07
897	0.105784	0.103113	1493.13s	9.76563e-07
898	0.105705	0.103102	1491.79s	9.76563e-07
899	0.105753	0.103089	1494.64s	9.76563e-07
900	0.10574	0.103108	1493.86s	9.76563e-07
901	0.10577	0.1031	1495.41s	9.76563e-07
902	0.105798	0.103109	1493.56s	9.76563e-07
903	0.105723	0.103107	1493.38s	9.76563e-07
904	0.105818	0.103106	1493.64s	9.76563e-07
905	0.105728	0.103103	1493.96s	9.76563e-07
906	0.105768	0.1031	1493.05s	9.76563e-07
907	0.105762	0.103113	1490.6s	9.76563e-07
908	0.105817	0.103103	1493.32s	9.76563e-07
909	0.105785	0.103113	1494.89s	9.76563e-07
910	0.105795	0.103105	1494.07s	9.76563e-07
911	0.105736	0.103105	1494.06s	9.76563e-07
912	0.10572	0.103103	1493.93s	9.76563e-07
913	0.105774	0.103115	1494.42s	9.76563e-07
914	0.105701	0.103101	1494.94s	9.76563e-07
915	0.10577	0.103105	1494.41s	9.76563e-07
916	0.105774	0.103096	1491.28s	9.76563e-07
917	0.105701	0.103081	1492.4s	9.76563e-07
918	0.105733	0.103109	1491.19s	9.76563e-07
919	0.105718	0.103088	1712.07s	9.76563e-07
920	0.10577	0.103075	1532.37s	9.76563e-07
921	0.105714	0.103098	1562.25s	9.76563e-07
922	0.105811	0.103079	1616s	9.76563e-07
923	0.105719	0.103101	1509.31s	9.76563e-07
924	0.105752	0.103103	1543.86s	9.76563e-07
925	0.105731	0.103084	1514.06s	9.76563e-07
926	0.1058	0.10308	1600.44s	9.76563e-07
927	0.105762	0.103092	1684.27s	9.76563e-07
928	0.105732	0.1031	1492.41s	9.76563e-07
929	0.105726	0.10309	2208.59s	9.76563e-07
930	0.105719	0.103097	1492.17s	9.76563e-07
931	0.105766	0.1031	1491.18s	9.76563e-07
932	0.105769	0.103099	1492.9s	9.76563e-07
933	0.105807	0.103084	1493.82s	9.76563e-07
934	0.105816	0.103098	1495.58s	9.76563e-07
935	0.105701	0.103086	1494.78s	9.76563e-07
936	0.105736	0.103088	1492.02s	9.76563e-07
937	0.10576	0.103091	1494.43s	9.76563e-07
938	0.105732	0.103093	1495.67s	9.76563e-07
939	0.105754	0.103073	1493.88s	9.76563e-07
940	0.105785	0.103098	2304.34s	9.76563e-07
941	0.105684	0.10308	2288.29s	9.76563e-07
942	0.105614	0.103079	1492.88s	9.76563e-07
943	0.105673	0.1031	1492.18s	9.76563e-07
944	0.105713	0.10308	1494.24s	9.76563e-07
945	0.105686	0.103078	1493.06s	4.88281e-07
946	0.105728	0.103074	1493.46s	4.88281e-07
947	0.105694	0.10309	1495.28s	4.88281e-07
948	0.105701	0.103087	1494.6s	4.88281e-07
949	0.10566	0.103086	1493.8s	4.88281e-07
950	0.1057	0.103085	1494.22s	4.88281e-07
951	0.105686	0.103079	1495.5s	4.88281e-07
952	0.105786	0.103074	1494.01s	4.88281e-07
953	0.105755	0.103084	1493.12s	4.88281e-07
954	0.105734	0.103064	1493.18s	4.88281e-07
955	0.10579	0.103088	1493.31s	4.88281e-07
956	0.105793	0.103091	1491.04s	4.88281e-07
957	0.105825	0.103081	1493.16s	4.88281e-07
958	0.10563	0.103087	1492.84s	4.88281e-07
959	0.105717	0.103083	1494.67s	4.88281e-07
960	0.105803	0.103082	1495.32s	4.88281e-07
961	0.105745	0.103077	1493.98s	4.88281e-07
962	0.105825	0.103078	1494.84s	4.88281e-07
963	0.105646	0.103072	1495.5s	4.88281e-07
964	0.105704	0.103095	1491.37s	4.88281e-07
965	0.105663	0.103082	1491.67s	4.88281e-07
966	0.10571	0.103083	1493.37s	4.88281e-07
967	0.10571	0.103067	1492.56s	4.88281e-07
968	0.105799	0.103098	1495.86s	4.88281e-07
969	0.105768	0.103064	1495s	4.88281e-07
970	0.105767	0.103074	1493.48s	4.88281e-07
971	0.105773	0.103075	1494.41s	4.88281e-07
972	0.105704	0.103101	1493.47s	4.88281e-07
973	0.105793	0.103085	1493.89s	4.88281e-07
974	0.105729	0.103091	1492.29s	4.88281e-07
975	0.105809	0.103088	1491.19s	4.88281e-07
976	0.105779	0.10309	1687.22s	4.88281e-07
977	0.10573	0.103073	1890.99s	4.88281e-07
978	0.105786	0.103085	1630.15s	4.88281e-07
979	0.105719	0.103086	1538.25s	4.88281e-07
980	0.105828	0.10308	1492.94s	4.88281e-07
981	0.105698	0.10306	1516.23s	4.88281e-07
982	0.105731	0.103081	1493.68s	4.88281e-07
983	0.10573	0.103063	1493.36s	4.88281e-07
984	0.105724	0.10308	1494.18s	4.88281e-07
985	0.105719	0.103095	1495.64s	4.88281e-07
986	0.105712	0.103086	1493.75s	4.88281e-07
987	0.105768	0.103072	1492s	4.88281e-07
988	0.10576	0.10308	1492.01s	4.88281e-07
989	0.105773	0.103087	1490.8s	4.88281e-07
990	0.105715	0.10309	1493.79s	4.88281e-07
991	0.10584	0.103092	1493.98s	4.88281e-07
992	0.105738	0.103071	1491.04s	4.88281e-07
993	0.105669	0.103101	1492.29s	4.88281e-07
994	0.10578	0.103089	1492.84s	4.88281e-07
995	0.105764	0.103088	1492.25s	4.88281e-07
996	0.10579	0.103078	1492.99s	4.88281e-07
997	0.105796	0.103084	1491.38s	4.88281e-07
998	0.105738	0.103082	1490.84s	4.88281e-07
999	0.105829	0.103084	1488.34s	4.88281e-07
1000	0.105722	0.103086	1489.04s	4.88281e-07
1001	0.105634	0.10308	1492.7s	4.88281e-07
1002	0.105699	0.103075	1490.97s	4.88281e-07
1003	0.105698	0.103073	1491.45s	4.88281e-07
1004	0.105797	0.103073	1492.68s	4.88281e-07
