Epoch	train_cost	val_cost	epoch_time	learing_rate
588	0.126835	0.134618	55.6177s	7.8125e-06
589	0.126562	0.134702	55.8966s	7.8125e-06
590	0.127261	0.134715	55.296s	7.8125e-06
591	0.127084	0.1347	55.8707s	7.8125e-06
592	0.127212	0.134688	55.2366s	7.8125e-06
593	0.126588	0.134598	55.0022s	7.8125e-06
594	0.12687	0.134632	55.5596s	7.8125e-06
595	0.126653	0.134669	59.589s	7.8125e-06
596	0.127113	0.134584	55.3067s	7.8125e-06
597	0.126822	0.134734	55.7558s	7.8125e-06
598	0.126686	0.134636	55.0719s	7.8125e-06
599	0.126799	0.134733	56.3933s	7.8125e-06
600	0.126701	0.134703	55.3595s	7.8125e-06
